,Action,Drama,Supernatural,Suspense,Adventure,Fantasy,Comedy,Romance,Horror,Sci-Fi,Ecchi,Mystery,Sports,Award Winning,Avant Garde,Slice of Life,Gourmet,Boys Love,Girls Love,Hentai,Erotica,Score
277,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.771
278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.391
279,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.171
280,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.541
281,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.451
282,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.721
283,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.911
284,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.911
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.391
286,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.611
287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.741
288,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.561
289,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6.831
290,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.401
291,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.761
292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.001
293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.291
294,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.471
295,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.431
296,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531
297,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.491
298,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.061
299,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.651
300,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.781
301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.501
302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.571
303,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.111
304,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.361
305,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.001
306,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.531
307,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.671
308,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.951
309,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.911
310,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.291
311,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.821
312,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.681
313,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.081
314,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.201
315,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.321
316,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.191
317,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.471
318,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361
319,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.261
320,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.651
321,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.581
322,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.521
323,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.611
324,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.271
325,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.901
326,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7.301
327,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.681
328,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.991
329,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.501
330,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.931
331,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.431
332,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.251
333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.001
334,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.541
335,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.871
336,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.081
337,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.741
338,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.461
339,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.411
340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.751
341,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.471
342,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.631
343,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.031
344,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.781
345,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.401
346,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7.771
347,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.501
348,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.401
349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.711
350,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.161
351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.141
352,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.321
353,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.461
354,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.291
355,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.221
356,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.931
357,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.441
358,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.901
359,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.211
360,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.461
361,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.951
362,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.211
363,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.681
364,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.851
365,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731
366,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.011
367,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.061
368,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.911
369,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.611
370,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.451
371,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.311
372,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.331
373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.751
374,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.861
375,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.221
376,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.321
377,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.041
378,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8.341
379,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.051
380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.081
381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.011
382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.381
383,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.401
384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.321
385,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.731
386,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.761
387,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.251
388,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.151
389,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.291
390,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,8.041
391,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.401
392,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.421
393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.931
394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.181
395,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.301
396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.351
397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.031
398,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.461
399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591
400,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.891
401,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.511
402,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.611
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.371
404,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.251
405,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.071
406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.321
407,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.151
408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.411
409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.561
410,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.291
411,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.321
412,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.091
413,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.411
414,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.441
415,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.991
416,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.531
417,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.191
418,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.771
419,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.281
420,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.561
421,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.261
422,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.431
423,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.551
424,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.511
425,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.451
426,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.251
427,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.471
428,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.851
429,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181
430,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.551
431,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.261
432,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.061
433,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.541
434,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.191
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.271
436,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.451
437,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181
438,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.411
439,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.191
440,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.001
441,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.031
442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.161
443,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.561
444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.461
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.411
446,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.341
447,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.561
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.851
449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.611
450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.001
451,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.861
452,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.991
453,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.061
454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.191
455,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.801
456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.291
457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.911
458,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.621
459,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.951
460,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.001
461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.661
462,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.671
463,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.061
464,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.301
465,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.571
466,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.401
467,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.581
468,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.571
469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.581
470,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.191
471,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.331
472,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.151
473,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.381
474,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.011
475,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.941
476,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.581
477,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.011
478,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.451
479,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.911
480,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.811
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.941
482,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.631
483,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.441
484,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.451
485,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.101
486,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.301
487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.071
488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.631
489,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.961
490,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.761
491,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.571
492,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.271
493,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.911
494,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.561
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.391
496,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.751
497,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.631
498,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181
499,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481
500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.831
501,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.061
502,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.781
503,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.771
504,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.511
505,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.031
506,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.581
507,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.541
508,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7.831
509,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.411
510,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.431
511,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.671
512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.301
513,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.941
514,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.981
515,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.071
516,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.891
517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.841
518,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.871
519,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.391
520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.521
521,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.491
522,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.481
523,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.651
524,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.951
525,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.851
526,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.471
527,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.611
528,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.831
529,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.431
530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.951
531,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.501
532,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.581
533,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.551
534,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.031
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.671
536,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.681
537,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.891
538,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.231
539,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.631
540,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.341
541,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.611
542,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.721
543,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.811
544,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.071
545,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.401
546,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.701
547,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.201
548,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.451
549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.411
550,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.321
551,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.621
552,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.671
553,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.451
554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.301
555,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.051
556,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.711
557,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.111
558,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.711
559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.711
560,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.271
561,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.511
562,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.461
563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.141
564,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.441
565,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.191
